	管線材質	ORDER_SEQ	品名	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	用料時機	採購量	可領用量	合計	合計2	項目	重組	設計需求	採購需求	缺料狀況	7月2日	7月9日	7月10日	7月11日	8月15日
129	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	1	 	S-80	 	"1"" S-80"	4.55	M	P24910	預製					E	P24910_E	0.0	0	0	0	0	0	0	0
130	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P24911	預製	588.0		215.4	195.3	-	P24911_-	0.0	0	0	0	0	0	0	0
131	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P24911	預製					A	P24911_A	88.8	102	-102	0	0	0	0	0
132	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P24911	預製					B	P24911_B	53.6	60	-60	0	0	0	0	0
133	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P24911	預製					D	P24911_D	52.9	60	-60	0	0	0	0	0
134	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P24911	預製					E	P24911_E	0.0	0	0	0	0	0	0	0
135	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P24902	預製	6.0		0.3	0.3	-	P24902_-	0.0	0	0	0	0	0	0	0
136	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P24902	預製					A	P24902_A	0.0	0	0	0	0	0	0	0
137	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P24902	預製					B	P24902_B	0.0	0	0	0	0	0	0	0
138	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P24902	預製					D	P24902_D	0.3	6	-6	0	0	0	0	0
139	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P24902	預製					E	P24902_E	0.0	0	0	0	0	0	0	0
140	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P24912	預製	1452.0		346.4	346.4	-	P24912_-	0.0	0	0	0	0	0	0	0
141	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P24912	預製					A	P24912_A	0.3	0	0	0	0	0	0	0
142	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P24912	預製					B	P24912_B	345.1	384	-384	0	0	0	0	0
143	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P24912	預製					D	P24912_D	1.0	0	0	0	0	0	0	0
144	碳鋼	102	PIPE SMLS PE CS A106-B  ASME   	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P24912	預製					E	P24912_E	0.0	0	0	0	0	0	0	0
145	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	M	P76243	預製	48.0		40.7	40.7	-	P76243_-	0.0	0	0	0	0	0	0	0
146	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	M	P76243	預製					A	P76243_A	0.0	0	0	0	0	0	0	0
147	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	M	P76243	預製					B	P76243_B	40.7	48	-48	0	0	0	0	0
148	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	M	P76243	預製					D	P76243_D	0.0	0	0	0	0	0	0	0
149	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	M	P76243	預製					E	P76243_E	0.0	0	0	0	0	0	0	0
150	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	M	P98428	預製	78.0		19.2	14.9	-	P98428_-	0.0	0	0	0	0	0	0	0
151	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	M	P98428	預製					A	P98428_A	0.0	0	0	0	0	0	0	0
152	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	M	P98428	預製					B	P98428_B	14.9	18	-18	0	0	0	0	0
153	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	M	P98428	預製					D	P98428_D	0.0	0	0	0	0	0	0	0
154	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	M	P98428	預製					E	P98428_E	0.0	0	0	0	0	0	0	0
155	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-80	 	"1"" S-80"	4.55	M	P76202	預製	18.0		1.2	1.2	-	P76202_-	0.0	0	0	0	0	0	0	0
156	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-80	 	"1"" S-80"	4.55	M	P76202	預製					A	P76202_A	0.0	0	0	0	0	0	0	0
157	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-80	 	"1"" S-80"	4.55	M	P76202	預製					B	P76202_B	1.2	6	-6	0	0	0	0	0
158	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-80	 	"1"" S-80"	4.55	M	P76202	預製					D	P76202_D	0.0	0	0	0	0	0	0	0
159	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	1	 	S-80	 	"1"" S-80"	4.55	M	P76202	預製					E	P76202_E	0.0	0	0	0	0	0	0	0
160	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P104959	預製	48.0		0.2	0.2	-	P104959_-	0.0	0	0	0	0	0	0	0
161	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P104959	預製					A	P104959_A	0.0	0	0	0	0	0	0	0
162	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P104959	預製					B	P104959_B	0.2	6	-6	0	0	0	0	0
163	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P104959	預製					D	P104959_D	0.0	0	0	0	0	0	0	0
164	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P104959	預製					E	P104959_E	0.0	0	0	0	0	0	0	0
165	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P76177	預製	6.0		0.2	0.2	-	P76177_-	0.0	0	0	0	0	0	0	0
166	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P76177	預製					A	P76177_A	0.0	0	0	0	0	0	0	0
167	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P76177	預製					B	P76177_B	0.2	6	-6	0	0	0	0	0
168	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P76177	預製					D	P76177_D	0.0	0	0	0	0	0	0	0
169	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.75	 	S-80	 	"3/4"" S-80"	3.91	M	P76177	預製					E	P76177_E	0.0	0	0	0	0	0	0	0
170	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P76153	預製	6.0		0.8	0.8	-	P76153_-	0.0	0	0	0	0	0	0	0
171	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P76153	預製					A	P76153_A	0.0	0	0	0	0	0	0	0
172	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P76153	預製					B	P76153_B	0.8	6	-6	0	0	0	0	0
173	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P76153	預製					D	P76153_D	0.0	0	0	0	0	0	0	0
174	碳鋼	102	PIPE SMLS PE CS A106-B  ASME  NACE	0.5	 	S-80	 	"1/2"" S-80"	3.73	M	P76153	預製					E	P76153_E	0.0	0	0	0	0	0	0	0
175	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P48804	預製	1.0		1.0	1.0	-	P48804_-	0.0	0	0	0	0	0	0	0
176	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P48804	預製					A	P48804_A	0.0	0	0	0	0	0	0	0
177	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P48804	預製					B	P48804_B	0.0	0	0	0	0	0	0	0
178	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P48804	預製					D	P48804_D	1.0	1	0	1	0	0	0	0
179	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P48804	預製					E	P48804_E	0.0	0	0	0	0	0	0	0
180	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	P38041	預製	1.0		1.0	1.0	-	P38041_-	0.0	0	0	0	0	0	0	0
181	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	P38041	預製					A	P38041_A	1.0	1	0	1	0	0	0	0
182	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	P38041	預製					B	P38041_B	0.0	0	0	0	0	0	0	0
183	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	P38041	預製					D	P38041_D	0.0	0	0	0	0	0	0	0
184	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	1.5	 	S-80	 	"1-1/2"" S-80"	5.08	PC	P38041	預製					E	P38041_E	0.0	0	0	0	0	0	0	0
185	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P08425	預製	95.0		37.0	36.0	-	P08425_-	0.0	0	0	0	0	0	0	0
186	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P08425	預製					A	P08425_A	13.0	13	1	14	0	0	0	0
187	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P08425	預製					B	P08425_B	3.0	3	0	3	0	0	0	0
188	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P08425	預製					D	P08425_D	20.0	20	0	20	0	0	0	0
189	碳鋼	121	"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   "	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P08425	預製					E	P08425_E	0.0	0	0	0	0	0	0	0
190	碳鋼	121	"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE"	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P55325	預製	6.0		5.0	5.0	-	P55325_-	0.0	0	0	0	0	0	0	0
191	碳鋼	121	"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE"	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P55325	預製					A	P55325_A	0.0	0	0	0	0	0	0	0
192	碳鋼	121	"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE"	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P55325	預製					B	P55325_B	5.0	5	0	5	0	0	0	0
193	碳鋼	121	"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE"	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P55325	預製					D	P55325_D	0.0	0	0	0	0	0	0	0
194	碳鋼	121	"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE"	0.75	 	S-80	 	"3/4"" S-80"	3.91	PC	P55325	預製					E	P55325_E	0.0	0	0	0	0	0	0	0
195	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1.5	 	 	 	"1-1/2"""	3.91	PC	N00369	預製	17.0		7.0	7.0	-	N00369_-	0.0	0	0	0	0	0	0	0
196	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1.5	 	 	 	"1-1/2"""	3.91	PC	N00369	預製					A	N00369_A	7.0	7	0	7	0	0	0	0
197	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1.5	 	 	 	"1-1/2"""	3.91	PC	N00369	預製					B	N00369_B	0.0	0	0	0	0	0	0	0
198	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1.5	 	 	 	"1-1/2"""	3.91	PC	N00369	預製					D	N00369_D	0.0	0	0	0	0	0	0	0
199	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1.5	 	 	 	"1-1/2"""	3.91	PC	N00369	預製					E	N00369_E	0.0	0	0	0	0	0	0	0
200	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1	 	 	 	"1"""	3.91	PC	N00368	預製	48.0		22.0	22.0	-	N00368_-	0.0	0	0	0	0	0	0	0
201	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1	 	 	 	"1"""	3.91	PC	N00368	預製					A	N00368_A	13.0	13	0	13	0	0	0	0
202	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1	 	 	 	"1"""	3.91	PC	N00368	預製					B	N00368_B	6.0	6	0	6	0	0	0	0
203	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1	 	 	 	"1"""	3.91	PC	N00368	預製					D	N00368_D	3.0	3	0	3	0	0	0	0
204	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	1	 	 	 	"1"""	3.91	PC	N00368	預製					E	N00368_E	0.0	0	0	0	0	0	0	0
205	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.75	 	 	 	"3/4"""	3.91	PC	N00367	預製	4.0		3.0	3.0	-	N00367_-	0.0	0	0	0	0	0	0	0
206	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.75	 	 	 	"3/4"""	3.91	PC	N00367	預製					A	N00367_A	1.0	1	0	1	0	0	0	0
207	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.75	 	 	 	"3/4"""	3.91	PC	N00367	預製					B	N00367_B	0.0	0	0	0	0	0	0	0
208	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.75	 	 	 	"3/4"""	3.91	PC	N00367	預製					D	N00367_D	2.0	2	-1	1	0	0	0	0
209	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.75	 	 	 	"3/4"""	3.91	PC	N00367	預製					E	N00367_E	0.0	0	0	0	0	0	0	0
210	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""	3.91	PC	N00366	預製	20.0		3.0	3.0	-	N00366_-	0.0	0	0	0	0	0	0	0
211	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""	3.91	PC	N00366	預製					A	N00366_A	0.0	0	0	0	0	0	0	0
212	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""	3.91	PC	N00366	預製					B	N00366_B	0.0	0	0	0	0	0	0	0
213	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""	3.91	PC	N00366	預製					D	N00366_D	3.0	3	0	3	0	0	0	0
214	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME   	0.5	 	 	 	"1/2"""	3.91	PC	N00366	預製					E	N00366_E	0.0	0	0	0	0	0	0	0
215	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME  NACE	1.5	 	 	 	"1-1/2"""	3.91	PC	N195579	預製	1.0		1.0	1.0	-	N195579_-	0.0	0	0	0	0	0	0	0
216	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME  NACE	1.5	 	 	 	"1-1/2"""	3.91	PC	N195579	預製					A	N195579_A	0.0	0	0	0	0	0	0	0
217	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME  NACE	1.5	 	 	 	"1-1/2"""	3.91	PC	N195579	預製					B	N195579_B	1.0	1	0	1	0	0	0	0
218	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME  NACE	1.5	 	 	 	"1-1/2"""	3.91	PC	N195579	預製					D	N195579_D	0.0	0	0	0	0	0	0	0
219	碳鋼	301	45 ELBOW CL3000 SW CS A105  ASME  NACE	1.5	 	 	 	"1-1/2"""	3.91	PC	N195579	預製					E	N195579_E	0.0	0	0	0	0	0	0	0
220	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03198	預製	6.0		4.0	4.0	-	N03198_-	0.0	0	0	0	0	0	0	0
221	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03198	預製					A	N03198_A	0.0	0	0	0	0	0	0	0
222	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03198	預製					B	N03198_B	0.0	0	0	0	0	0	0	0
223	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03198	預製					D	N03198_D	4.0	4	-3	0	0	0	0	1
224	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03198	預製					E	N03198_E	0.0	0	0	0	0	0	0	0
225	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	N03235	預製	12.0		4.0	4.0	-	N03235_-	0.0	0	0	0	0	0	0	0
226	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	N03235	預製					A	N03235_A	0.0	0	0	0	0	2	0	0
227	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	N03235	預製					B	N03235_B	2.0	2	0	0	0	1	0	0
228	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	N03235	預製					D	N03235_D	2.0	2	0	0	0	0	0	1
229	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	6	 	S-40	 	"6"" S-40"	7.11	PC	N03235	預製					E	N03235_E	0.0	0	0	0	0	0	0	0
230	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	N03237	預製	8.0		5.0	5.0	-	N03237_-	0.0	0	0	0	0	0	0	0
231	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	N03237	預製					A	N03237_A	2.0	2	-2	0	0	0	0	0
232	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	N03237	預製					B	N03237_B	3.0	3	-3	0	0	0	0	0
233	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	N03237	預製					D	N03237_D	0.0	0	0	0	0	0	0	0
234	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	4	 	S-40	 	"4"" S-40"	6.02	PC	N03237	預製					E	N03237_E	0.0	0	0	0	0	0	0	0
235	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	N03238	預製	11.0		4.0	4.0	-	N03238_-	0.0	0	0	0	0	0	0	0
236	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	N03238	預製					A	N03238_A	0.0	0	0	0	0	0	0	0
237	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	N03238	預製					B	N03238_B	0.0	0	0	0	0	4	0	0
238	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	N03238	預製					D	N03238_D	4.0	4	0	0	0	0	0	0
239	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	3	 	S-40	 	"3"" S-40"	5.49	PC	N03238	預製					E	N03238_E	0.0	0	0	0	0	0	0	0
240	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	N03204N03234	預製	17.0		7.0	7.0	-	N03204N03234_-	17.0	17	-15	2	0	0	0	0
241	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	N03204N03234	預製					A	N03204N03234_A	5.0	5	0	5	0	0	0	0
242	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	N03204N03234	預製					B	N03204N03234_B	2.0	2	-2	0	0	0	0	0
243	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	N03204N03234	預製					D	N03204N03234_D		0	0	0	0	0	0	0
244	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME   	2	 	S-80	 	"2"" S-80"	5.54	PC	N03204N03234	預製					E	N03204N03234_E		0	0	0	0	0	0	0
245	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	N48090	預製	2.0		2.0	2.0	-	N48090_-	0.0	0	0	0	0	0	0	0
246	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	N48090	預製					A	N48090_A	0.0	0	0	0	0	0	0	0
247	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	N48090	預製					B	N48090_B	0.0	0	0	0	0	0	0	0
248	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	N48090	預製					D	N48090_D	2.0	2	-2	0	0	0	0	0
249	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	N48090	預製					E	N48090_E	0.0	0	0	0	0	0	0	0
250	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	6	 	S-40	 	"6"" S-40"	7.11	PC	N214200	預製	5.0		2.0	2.0	-	N214200_-	0.0	0	0	0	0	0	0	0
251	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	6	 	S-40	 	"6"" S-40"	7.11	PC	N214200	預製					A	N214200_A	0.0	0	0	0	0	0	0	0
252	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	6	 	S-40	 	"6"" S-40"	7.11	PC	N214200	預製					B	N214200_B	2.0	2	-2	0	0	0	0	0
253	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	6	 	S-40	 	"6"" S-40"	7.11	PC	N214200	預製					D	N214200_D	0.0	0	0	0	0	0	0	0
254	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	6	 	S-40	 	"6"" S-40"	7.11	PC	N214200	預製					E	N214200_E	0.0	0	0	0	0	0	0	0
255	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	4	 	S-120	 	"4"" S-120"	11.13	PC	N147272	預製	2.0		2.0	2.0	-	N147272_-	0.0	0	0	0	0	0	0	0
256	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	4	 	S-120	 	"4"" S-120"	11.13	PC	N147272	預製					A	N147272_A	0.0	0	0	0	0	0	0	0
257	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	4	 	S-120	 	"4"" S-120"	11.13	PC	N147272	預製					B	N147272_B	2.0	2	-2	0	0	0	0	0
258	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	4	 	S-120	 	"4"" S-120"	11.13	PC	N147272	預製					D	N147272_D	0.0	0	0	0	0	0	0	0
259	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	4	 	S-120	 	"4"" S-120"	11.13	PC	N147272	預製					E	N147272_E	0.0	0	0	0	0	0	0	0
260	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	4	 	S-40	 	"4"" S-40"	6.02	PC	N214158	預製	5.0		2.0	2.0	-	N214158_-	0.0	0	0	0	0	0	0	0
261	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	4	 	S-40	 	"4"" S-40"	6.02	PC	N214158	預製					A	N214158_A	0.0	0	0	0	0	2	0	0
262	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	4	 	S-40	 	"4"" S-40"	6.02	PC	N214158	預製					B	N214158_B	2.0	2	0	0	0	0	0	0
263	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	4	 	S-40	 	"4"" S-40"	6.02	PC	N214158	預製					D	N214158_D	0.0	0	0	0	0	0	0	0
264	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	4	 	S-40	 	"4"" S-40"	6.02	PC	N214158	預製					E	N214158_E	0.0	0	0	0	0	0	0	0
265	碳鋼	301	45 ELBOW SMLS BW CS A234-WPB  ASME  NACE	2	 	S-160	 	"2"" S-160"	8.74	PC	N121689	預製	3.0		3.0	3.0	-	N121689_-	0.0	0	0	0	0	0	0	0
