	管線材質	ORDER_SEQ	品名	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	中文說明	用料時機	採購量	可領用量	合計	合計2	項目	設計需求	採購需求	缺料狀況	7月2日	7月9日	7月10日	7月11日	8月15日	8月22日	8月24日	重組
3853	合金鋼P11	303	90 ELBOW SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	8	 	28MM	 	"8"" 28MM"	18.26	PC	N139911	彎頭(90度)	預製					D	4.0	4	-4	0	0	0	0	0	0	0	N139911_D
3854	合金鋼P11	303	90 ELBOW SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	8	 	28MM	 	"8"" 28MM"	18.26	PC	N139911	彎頭(90度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N139911_E
3855	合金鋼P11	363	ECC. REDUCER SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	10	8	35MM	28MM	"10"" 35MM X 8"" 28MM"	18.26	PC	R752059	偏心大小頭	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	R752059_-
3856	合金鋼P11	363	ECC. REDUCER SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	10	8	35MM	28MM	"10"" 35MM X 8"" 28MM"	18.26	PC	R752059	偏心大小頭	預製					A	0.0	0	0	0	0	0	0	0	0	0	R752059_A
3857	合金鋼P11	363	ECC. REDUCER SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	10	8	35MM	28MM	"10"" 35MM X 8"" 28MM"	18.26	PC	R752059	偏心大小頭	預製					B	0.0	0	0	0	0	0	0	0	0	0	R752059_B
3858	合金鋼P11	363	ECC. REDUCER SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	10	8	35MM	28MM	"10"" 35MM X 8"" 28MM"	18.26	PC	R752059	偏心大小頭	預製					D	1.0	1	-1	0	0	0	0	0	0	0	R752059_D
3859	合金鋼P11	363	ECC. REDUCER SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	10	8	35MM	28MM	"10"" 35MM X 8"" 28MM"	18.26	PC	R752059	偏心大小頭	預製					E	0.0	0	0	0	0	0	0	0	0	0	R752059_E
3860	合金鋼P11	363	ECC. REDUCER SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	8	6	28MM	24MM	"8"" 28MM X 6"" 24MM"	18.26	PC	R752060	偏心大小頭	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	R752060_-
3861	合金鋼P11	363	ECC. REDUCER SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	8	6	28MM	24MM	"8"" 28MM X 6"" 24MM"	18.26	PC	R752060	偏心大小頭	預製					A	0.0	0	0	0	0	0	0	0	0	0	R752060_A
3862	合金鋼P11	363	ECC. REDUCER SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	8	6	28MM	24MM	"8"" 28MM X 6"" 24MM"	18.26	PC	R752060	偏心大小頭	預製					B	0.0	0	0	0	0	0	0	0	0	0	R752060_B
3863	合金鋼P11	363	ECC. REDUCER SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	8	6	28MM	24MM	"8"" 28MM X 6"" 24MM"	18.26	PC	R752060	偏心大小頭	預製					D	1.0	1	-1	0	0	0	0	0	0	0	R752060_D
3864	合金鋼P11	363	ECC. REDUCER SMLS BW AS A234-WP11-2  ASME   (IMPACT TEST at -1 DEG. C)	8	6	28MM	24MM	"8"" 28MM X 6"" 24MM"	18.26	PC	R752060	偏心大小頭	預製					E	0.0	0	0	0	0	0	0	0	0	0	R752060_E
3865	合金鋼P11	415	WN FLANGE CL2500 RJ AS A182-F11-2  ASME   	0.75	 	XXS	 	"3/4"" XXS"	7.82	PC	F41280	法蘭	預製	112.0		2.0	2.0	-	0.0	0	0	0	0	0	0	0	0	0	F41280_-
3866	合金鋼P11	415	WN FLANGE CL2500 RJ AS A182-F11-2  ASME   	0.75	 	XXS	 	"3/4"" XXS"	7.82	PC	F41280	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F41280_A
3867	合金鋼P11	415	WN FLANGE CL2500 RJ AS A182-F11-2  ASME   	0.75	 	XXS	 	"3/4"" XXS"	7.82	PC	F41280	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F41280_B
3868	合金鋼P11	415	WN FLANGE CL2500 RJ AS A182-F11-2  ASME   	0.75	 	XXS	 	"3/4"" XXS"	7.82	PC	F41280	法蘭	預製					D	2.0	2	-2	0	0	0	0	0	0	0	F41280_D
3869	合金鋼P11	415	WN FLANGE CL2500 RJ AS A182-F11-2  ASME   	0.75	 	XXS	 	"3/4"" XXS"	7.82	PC	F41280	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F41280_E
3870	合金鋼P11	415	WN FLANGE CL2500 RJ AS A182-F11-2  ASME   (IMPACT TEST at -1 DEG. C)	6	 	24MM	 	"6"" 24MM"	24.0	PC	F137633	法蘭	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	F137633_-
3871	合金鋼P11	415	WN FLANGE CL2500 RJ AS A182-F11-2  ASME   (IMPACT TEST at -1 DEG. C)	6	 	24MM	 	"6"" 24MM"	24.0	PC	F137633	法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F137633_A
3872	合金鋼P11	415	WN FLANGE CL2500 RJ AS A182-F11-2  ASME   (IMPACT TEST at -1 DEG. C)	6	 	24MM	 	"6"" 24MM"	24.0	PC	F137633	法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F137633_B
3873	合金鋼P11	415	WN FLANGE CL2500 RJ AS A182-F11-2  ASME   (IMPACT TEST at -1 DEG. C)	6	 	24MM	 	"6"" 24MM"	24.0	PC	F137633	法蘭	預製					D	1.0	1	-1	0	0	0	0	0	0	0	F137633_D
3874	合金鋼P11	415	WN FLANGE CL2500 RJ AS A182-F11-2  ASME   (IMPACT TEST at -1 DEG. C)	6	 	24MM	 	"6"" 24MM"	24.0	PC	F137633	法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F137633_E
3875	合金鋼P11	453	"ORIFICE WN FLANGE CL2500 RJ AS A182-F11-2 W/ 1/2"" SW TAPS ASME   (IMPACT TEST at -1 DEG. C)"	10	 	35MM	 	"10"" 35MM"	35.0	PAIR	F137648	流孔法蘭	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	F137648_-
3876	合金鋼P11	453	"ORIFICE WN FLANGE CL2500 RJ AS A182-F11-2 W/ 1/2"" SW TAPS ASME   (IMPACT TEST at -1 DEG. C)"	10	 	35MM	 	"10"" 35MM"	35.0	PAIR	F137648	流孔法蘭	預製					A	0.0	0	0	0	0	0	0	0	0	0	F137648_A
3877	合金鋼P11	453	"ORIFICE WN FLANGE CL2500 RJ AS A182-F11-2 W/ 1/2"" SW TAPS ASME   (IMPACT TEST at -1 DEG. C)"	10	 	35MM	 	"10"" 35MM"	35.0	PAIR	F137648	流孔法蘭	預製					B	0.0	0	0	0	0	0	0	0	0	0	F137648_B
3878	合金鋼P11	453	"ORIFICE WN FLANGE CL2500 RJ AS A182-F11-2 W/ 1/2"" SW TAPS ASME   (IMPACT TEST at -1 DEG. C)"	10	 	35MM	 	"10"" 35MM"	35.0	PAIR	F137648	流孔法蘭	預製					D	1.0	1	-1	0	0	0	0	0	0	0	F137648_D
3879	合金鋼P11	453	"ORIFICE WN FLANGE CL2500 RJ AS A182-F11-2 W/ 1/2"" SW TAPS ASME   (IMPACT TEST at -1 DEG. C)"	10	 	35MM	 	"10"" 35MM"	35.0	PAIR	F137648	流孔法蘭	預製					E	0.0	0	0	0	0	0	0	0	0	0	F137648_E
3880	合金鋼P11	471	GASKET CL2500 RJ OCT-R AS 5CR-1/2MO  ASME    	8	 	 	 	"8"""	35.0	PC	G94149	迫緊	安裝	4.0		2.0	2.0	-	0.0	0	0	0	0	0	0	0	0	0	G94149_-
3881	合金鋼P11	471	GASKET CL2500 RJ OCT-R AS 5CR-1/2MO  ASME    	8	 	 	 	"8"""	35.0	PC	G94149	迫緊	安裝					A	0.0	0	0	0	0	0	0	0	0	0	G94149_A
3882	合金鋼P11	471	GASKET CL2500 RJ OCT-R AS 5CR-1/2MO  ASME    	8	 	 	 	"8"""	35.0	PC	G94149	迫緊	安裝					B	0.0	0	0	0	0	0	0	0	0	0	G94149_B
3883	合金鋼P11	471	GASKET CL2500 RJ OCT-R AS 5CR-1/2MO  ASME    	8	 	 	 	"8"""	35.0	PC	G94149	迫緊	安裝					D	2.0	2	-2	0	0	0	0	0	0	0	G94149_D
3884	合金鋼P11	471	GASKET CL2500 RJ OCT-R AS 5CR-1/2MO  ASME    	8	 	 	 	"8"""	35.0	PC	G94149	迫緊	安裝					E	0.0	0	0	0	0	0	0	0	0	0	G94149_E
3885	合金鋼P11	471	GASKET CL2500 RJ OCT-R AS 5CR-1/2MO  ASME    	6	 	 	 	"6"""	35.0	PC	G94148	迫緊	安裝	0.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	G94148_-
3886	合金鋼P11	471	GASKET CL2500 RJ OCT-R AS 5CR-1/2MO  ASME    	6	 	 	 	"6"""	35.0	PC	G94148	迫緊	安裝					A	0.0	0	0	0	0	0	0	0	0	0	G94148_A
3887	合金鋼P11	471	GASKET CL2500 RJ OCT-R AS 5CR-1/2MO  ASME    	6	 	 	 	"6"""	35.0	PC	G94148	迫緊	安裝					B	0.0	0	0	0	0	0	0	0	0	0	G94148_B
3888	合金鋼P11	471	GASKET CL2500 RJ OCT-R AS 5CR-1/2MO  ASME    	6	 	 	 	"6"""	35.0	PC	G94148	迫緊	安裝					D	1.0	1	-1	0	0	0	0	0	0	0	G94148_D
3889	合金鋼P11	471	GASKET CL2500 RJ OCT-R AS 5CR-1/2MO  ASME    	6	 	 	 	"6"""	35.0	PC	G94148	迫緊	安裝					E	0.0	0	0	0	0	0	0	0	0	0	G94148_E
3890	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2.5	605	 	 	2-1/2 IN x 605 MM LG	35.0	SET	G81630	螺絲	安裝	13.0		12.0	12.0	-	0.0	0	0	0	0	0	0	0	0	0	G81630_-
3891	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2.5	605	 	 	2-1/2 IN x 605 MM LG	35.0	SET	G81630	螺絲	安裝					A	0.0	0	0	0	0	0	0	0	0	0	G81630_A
3892	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2.5	605	 	 	2-1/2 IN x 605 MM LG	35.0	SET	G81630	螺絲	安裝					B	0.0	0	0	0	0	0	0	0	0	0	G81630_B
3893	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2.5	605	 	 	2-1/2 IN x 605 MM LG	35.0	SET	G81630	螺絲	安裝					D	12.0	12	-12	0	0	0	0	0	0	0	G81630_D
3894	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2.5	605	 	 	2-1/2 IN x 605 MM LG	35.0	SET	G81630	螺絲	安裝					E	0.0	0	0	0	0	0	0	0	0	0	G81630_E
3895	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2	430	 	 	2 IN x 430 MM LG	35.0	SET	G22029	螺絲	安裝	0.0		8.0	8.0	-	0.0	0	0	0	0	0	0	0	0	0	G22029_-
3896	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2	430	 	 	2 IN x 430 MM LG	35.0	SET	G22029	螺絲	安裝					A	0.0	0	0	0	0	0	0	0	0	0	G22029_A
3897	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2	430	 	 	2 IN x 430 MM LG	35.0	SET	G22029	螺絲	安裝					B	0.0	0	0	0	0	0	0	0	0	0	G22029_B
3898	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2	430	 	 	2 IN x 430 MM LG	35.0	SET	G22029	螺絲	安裝					D	8.0	8	-8	0	0	0	0	0	0	0	G22029_D
3899	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2	430	 	 	2 IN x 430 MM LG	35.0	SET	G22029	螺絲	安裝					E	0.0	0	0	0	0	0	0	0	0	0	G22029_E
3900	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2	470	 	 	2 IN x 470 MM LG	35.0	SET	G81565	螺絲	安裝	26.0		24.0	24.0	-	0.0	0	0	0	0	0	0	0	0	0	G81565_-
3901	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2	470	 	 	2 IN x 470 MM LG	35.0	SET	G81565	螺絲	安裝					A	0.0	0	0	0	0	0	0	0	0	0	G81565_A
3902	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2	470	 	 	2 IN x 470 MM LG	35.0	SET	G81565	螺絲	安裝					B	0.0	0	0	0	0	0	0	0	0	0	G81565_B
3903	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2	470	 	 	2 IN x 470 MM LG	35.0	SET	G81565	螺絲	安裝					D	24.0	24	-24	0	0	0	0	0	0	0	G81565_D
3904	合金鋼P11	481	STUD BOLT 8UN AS A193-B16/ A194-4 W/ 2 HVY HEX NUTS  ASME   	2	470	 	 	2 IN x 470 MM LG	35.0	SET	G81565	螺絲	安裝					E	0.0	0	0	0	0	0	0	0	0	0	G81565_E
3905	合金鋼P11	620	GLOBE VALVE CL2500 BW-STUB AS A182-F11 BODY 13CR-TR STLD-S&D PLUG-D OS&Y WB Y-PAT ASME  LOW EMIS (STUB : SMLS BE XXS A335-P11)  (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""	35.0	PC	V232456	球型閥	預製	4.0		4.0	4.0	-	0.0	0	0	0	0	0	0	0	0	0	V232456_-
3906	合金鋼P11	620	GLOBE VALVE CL2500 BW-STUB AS A182-F11 BODY 13CR-TR STLD-S&D PLUG-D OS&Y WB Y-PAT ASME  LOW EMIS (STUB : SMLS BE XXS A335-P11)  (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""	35.0	PC	V232456	球型閥	預製					A	0.0	0	0	0	0	0	0	0	0	0	V232456_A
3907	合金鋼P11	620	GLOBE VALVE CL2500 BW-STUB AS A182-F11 BODY 13CR-TR STLD-S&D PLUG-D OS&Y WB Y-PAT ASME  LOW EMIS (STUB : SMLS BE XXS A335-P11)  (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""	35.0	PC	V232456	球型閥	預製					B	0.0	0	0	0	0	0	0	0	0	0	V232456_B
3908	合金鋼P11	620	GLOBE VALVE CL2500 BW-STUB AS A182-F11 BODY 13CR-TR STLD-S&D PLUG-D OS&Y WB Y-PAT ASME  LOW EMIS (STUB : SMLS BE XXS A335-P11)  (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""	35.0	PC	V232456	球型閥	預製					D	4.0	4	-4	0	0	0	0	0	0	0	V232456_D
3909	合金鋼P11	620	GLOBE VALVE CL2500 BW-STUB AS A182-F11 BODY 13CR-TR STLD-S&D PLUG-D OS&Y WB Y-PAT ASME  LOW EMIS (STUB : SMLS BE XXS A335-P11)  (FUGITIVE EMISSION:ISO 15848 TIGHTNESS CLASS B)	0.75	 	 	 	"3/4"""	35.0	PC	V232456	球型閥	預製					E	0.0	0	0	0	0	0	0	0	0	0	V232456_E
3910	合金鋼P5	102	PIPE SMLS BE AS A335-P5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	M	P24642	鋼管	預製	66.0		59.5	59.5	-	0.0	0	0	0	0	0	0	0	0	0	P24642_-
3911	合金鋼P5	102	PIPE SMLS BE AS A335-P5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	M	P24642	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P24642_A
3912	合金鋼P5	102	PIPE SMLS BE AS A335-P5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	M	P24642	鋼管	預製					B	0.0	0	0	0	0	0	0	0	0	0	P24642_B
3913	合金鋼P5	102	PIPE SMLS BE AS A335-P5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	M	P24642	鋼管	預製					D	59.5	66	-66	0	0	0	0	0	0	0	P24642_D
3914	合金鋼P5	102	PIPE SMLS BE AS A335-P5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	M	P24642	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P24642_E
3915	合金鋼P5	102	PIPE SMLS BE AS A335-P5  ASME   	6	 	S-80	 	"6"" S-80"	10.97	M	P24643	鋼管	預製	30.0		28.3	28.3	-	0.0	0	0	0	0	0	0	0	0	0	P24643_-
3916	合金鋼P5	102	PIPE SMLS BE AS A335-P5  ASME   	6	 	S-80	 	"6"" S-80"	10.97	M	P24643	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P24643_A
3917	合金鋼P5	102	PIPE SMLS BE AS A335-P5  ASME   	6	 	S-80	 	"6"" S-80"	10.97	M	P24643	鋼管	預製					B	0.4	0	0	0	0	0	0	0	0	0	P24643_B
3918	合金鋼P5	102	PIPE SMLS BE AS A335-P5  ASME   	6	 	S-80	 	"6"" S-80"	10.97	M	P24643	鋼管	預製					D	27.9	36	-36	0	0	0	0	0	0	0	P24643_D
3919	合金鋼P5	102	PIPE SMLS BE AS A335-P5  ASME   	6	 	S-80	 	"6"" S-80"	10.97	M	P24643	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P24643_E
3920	合金鋼P5	121	"PIPE NIPPLE SMLS TBE AS A335-P5 L=100MM(4"") ASME   "	1	 	S-160	 	"1"" S-160"	6.35	PC	P50584	立布	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	P50584_-
3921	合金鋼P5	121	"PIPE NIPPLE SMLS TBE AS A335-P5 L=100MM(4"") ASME   "	1	 	S-160	 	"1"" S-160"	6.35	PC	P50584	立布	預製					A	0.0	0	0	0	0	0	0	0	0	0	P50584_A
3922	合金鋼P5	121	"PIPE NIPPLE SMLS TBE AS A335-P5 L=100MM(4"") ASME   "	1	 	S-160	 	"1"" S-160"	6.35	PC	P50584	立布	預製					B	0.0	0	0	0	0	0	0	0	0	0	P50584_B
3923	合金鋼P5	121	"PIPE NIPPLE SMLS TBE AS A335-P5 L=100MM(4"") ASME   "	1	 	S-160	 	"1"" S-160"	6.35	PC	P50584	立布	預製					D	1.0	1	-1	0	0	0	0	0	0	0	P50584_D
3924	合金鋼P5	121	"PIPE NIPPLE SMLS TBE AS A335-P5 L=100MM(4"") ASME   "	1	 	S-160	 	"1"" S-160"	6.35	PC	P50584	立布	預製					E	0.0	0	0	0	0	0	0	0	0	0	P50584_E
3925	合金鋼P5	301	45 ELBOW SMLS BW AS A234-WP5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03273	彎頭(45度)	預製	3.0		3.0	3.0	-	0.0	0	0	0	0	0	0	0	0	0	N03273_-
3926	合金鋼P5	301	45 ELBOW SMLS BW AS A234-WP5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03273	彎頭(45度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N03273_A
3927	合金鋼P5	301	45 ELBOW SMLS BW AS A234-WP5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03273	彎頭(45度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N03273_B
3928	合金鋼P5	301	45 ELBOW SMLS BW AS A234-WP5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03273	彎頭(45度)	預製					D	3.0	3	-3	0	0	0	0	0	0	0	N03273_D
3929	合金鋼P5	301	45 ELBOW SMLS BW AS A234-WP5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N03273	彎頭(45度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N03273_E
3930	合金鋼P5	303	90 ELBOW SMLS BW AS A234-WP5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N05448	彎頭(90度)	預製	13.0		13.0	13.0	-	0.0	0	0	0	0	0	0	0	0	0	N05448_-
3931	合金鋼P5	303	90 ELBOW SMLS BW AS A234-WP5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N05448	彎頭(90度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N05448_A
3932	合金鋼P5	303	90 ELBOW SMLS BW AS A234-WP5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N05448	彎頭(90度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N05448_B
3933	合金鋼P5	303	90 ELBOW SMLS BW AS A234-WP5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N05448	彎頭(90度)	預製					D	13.0	13	-13	0	0	0	0	0	0	0	N05448_D
3934	合金鋼P5	303	90 ELBOW SMLS BW AS A234-WP5  ASME   	8	 	S-80	 	"8"" S-80"	12.7	PC	N05448	彎頭(90度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N05448_E
3935	合金鋼P5	303	90 ELBOW SMLS BW AS A234-WP5  ASME   	6	 	S-80	 	"6"" S-80"	10.97	PC	N05447	彎頭(90度)	預製	2.0		2.0	2.0	-	0.0	0	0	0	0	0	0	0	0	0	N05447_-
3936	合金鋼P5	303	90 ELBOW SMLS BW AS A234-WP5  ASME   	6	 	S-80	 	"6"" S-80"	10.97	PC	N05447	彎頭(90度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N05447_A
3937	合金鋼P5	303	90 ELBOW SMLS BW AS A234-WP5  ASME   	6	 	S-80	 	"6"" S-80"	10.97	PC	N05447	彎頭(90度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N05447_B
3938	合金鋼P5	303	90 ELBOW SMLS BW AS A234-WP5  ASME   	6	 	S-80	 	"6"" S-80"	10.97	PC	N05447	彎頭(90度)	預製					D	2.0	2	-2	0	0	0	0	0	0	0	N05447_D
3939	合金鋼P5	303	90 ELBOW SMLS BW AS A234-WP5  ASME   	6	 	S-80	 	"6"" S-80"	10.97	PC	N05447	彎頭(90度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N05447_E
3940	合金鋼P5	331	SOCKOLET CL6000 SW AS A182-F5  MSS   	8	1	 	 	"8"" X 1"""	10.97	PC	S08472	三通+OLET	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	S08472_-
3941	合金鋼P5	331	SOCKOLET CL6000 SW AS A182-F5  MSS   	8	1	 	 	"8"" X 1"""	10.97	PC	S08472	三通+OLET	預製					A	0.0	0	0	0	0	0	0	0	0	0	S08472_A
3942	合金鋼P5	331	SOCKOLET CL6000 SW AS A182-F5  MSS   	8	1	 	 	"8"" X 1"""	10.97	PC	S08472	三通+OLET	預製					B	0.0	0	0	0	0	0	0	0	0	0	S08472_B
3943	合金鋼P5	331	SOCKOLET CL6000 SW AS A182-F5  MSS   	8	1	 	 	"8"" X 1"""	10.97	PC	S08472	三通+OLET	預製					D	1.0	1	-1	0	0	0	0	0	0	0	S08472_D
3944	合金鋼P5	331	SOCKOLET CL6000 SW AS A182-F5  MSS   	8	1	 	 	"8"" X 1"""	10.97	PC	S08472	三通+OLET	預製					E	0.0	0	0	0	0	0	0	0	0	0	S08472_E
3945	合金鋼P5	372	CAP CL6000 FNPT AS A182-F5  ASME   	1	 	 	 	"1"""	10.97	PC	N69824	管帽	預製	1.0		1.0	1.0	-	0.0	0	0	0	0	0	0	0	0	0	N69824_-
3946	合金鋼P5	372	CAP CL6000 FNPT AS A182-F5  ASME   	1	 	 	 	"1"""	10.97	PC	N69824	管帽	預製					A	0.0	0	0	0	0	0	0	0	0	0	N69824_A
3947	合金鋼P5	372	CAP CL6000 FNPT AS A182-F5  ASME   	1	 	 	 	"1"""	10.97	PC	N69824	管帽	預製					B	0.0	0	0	0	0	0	0	0	0	0	N69824_B
3948	合金鋼P5	372	CAP CL6000 FNPT AS A182-F5  ASME   	1	 	 	 	"1"""	10.97	PC	N69824	管帽	預製					D	1.0	1	-1	0	0	0	0	0	0	0	N69824_D
3949	合金鋼P5	372	CAP CL6000 FNPT AS A182-F5  ASME   	1	 	 	 	"1"""	10.97	PC	N69824	管帽	預製					E	0.0	0	0	0	0	0	0	0	0	0	N69824_E
3950	合金鋼P5	471	"GASKET CL600 RF SP-WD SS304 & FIL-FLEX-GRAPH O.R-CS  ASME  4.5MM(3/16"") THCK  "	8	 	 	 	"8"""	10.97	PC	G09000	迫緊	安裝	32.0		2.0	2.0	-	0.0	0	0	0	0	0	0	0	0	0	G09000_-
3951	合金鋼P5	471	"GASKET CL600 RF SP-WD SS304 & FIL-FLEX-GRAPH O.R-CS  ASME  4.5MM(3/16"") THCK  "	8	 	 	 	"8"""	10.97	PC	G09000	迫緊	安裝					A	0.0	0	0	0	0	0	0	0	0	0	G09000_A
3952	合金鋼P5	471	"GASKET CL600 RF SP-WD SS304 & FIL-FLEX-GRAPH O.R-CS  ASME  4.5MM(3/16"") THCK  "	8	 	 	 	"8"""	10.97	PC	G09000	迫緊	安裝					B	0.0	0	0	0	0	0	0	0	0	0	G09000_B
3953	合金鋼P5	471	"GASKET CL600 RF SP-WD SS304 & FIL-FLEX-GRAPH O.R-CS  ASME  4.5MM(3/16"") THCK  "	8	 	 	 	"8"""	10.97	PC	G09000	迫緊	安裝					D	2.0	2	-2	0	0	0	0	0	0	0	G09000_D
3954	合金鋼P5	471	"GASKET CL600 RF SP-WD SS304 & FIL-FLEX-GRAPH O.R-CS  ASME  4.5MM(3/16"") THCK  "	8	 	 	 	"8"""	10.97	PC	G09000	迫緊	安裝					E	0.0	0	0	0	0	0	0	0	0	0	G09000_E
3955	合金鋼P5	471	"GASKET CL600 RF SP-WD SS304 & FIL-FLEX-GRAPH O.R-CS  ASME  4.5MM(3/16"") THCK  "	4	 	 	 	"4"""	10.97	PC	G09003	迫緊	安裝	20.0		4.0	4.0	-	0.0	0	0	0	0	0	0	0	0	0	G09003_-
3956	合金鋼P5	471	"GASKET CL600 RF SP-WD SS304 & FIL-FLEX-GRAPH O.R-CS  ASME  4.5MM(3/16"") THCK  "	4	 	 	 	"4"""	10.97	PC	G09003	迫緊	安裝					A	0.0	0	0	0	0	0	0	0	0	0	G09003_A
3957	合金鋼P5	471	"GASKET CL600 RF SP-WD SS304 & FIL-FLEX-GRAPH O.R-CS  ASME  4.5MM(3/16"") THCK  "	4	 	 	 	"4"""	10.97	PC	G09003	迫緊	安裝					B	0.0	0	0	0	0	0	0	0	0	0	G09003_B
3958	合金鋼P5	471	"GASKET CL600 RF SP-WD SS304 & FIL-FLEX-GRAPH O.R-CS  ASME  4.5MM(3/16"") THCK  "	4	 	 	 	"4"""	10.97	PC	G09003	迫緊	安裝					D	4.0	4	-4	0	0	0	0	0	0	0	G09003_D
