管線材質,ORDER_SEQ,品名,SIZE1,SIZE2,SCH1,SCH2,SIZE_LAYOUT,厚度,UNIT,IDENT_CODE,用料時機,採購量,可領用量,合計,合計2,項目,重組,設計需求,採購需求,缺料狀況,7月2日,7月9日,7月10日,7月11日,8月15日
碳鋼,102,PIPE SMLS PE CS A106-B  ASME   ,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P24912,預製,,,,,E,P24912_E,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P76243,預製,48,,40.7,40.7,-,P76243_-,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P76243,預製,,,,,A,P76243_A,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P76243,預製,,,,,B,P76243_B,40.7,48,-48,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P76243,預製,,,,,D,P76243_D,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1.5, ,S-80, ,"1-1/2"" S-80",5.08,M,P76243,預製,,,,,E,P76243_E,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,M,P98428,預製,78,,19.2,14.9,-,P98428_-,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,M,P98428,預製,,,,,A,P98428_A,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,M,P98428,預製,,,,,B,P98428_B,14.9,18,-18,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,M,P98428,預製,,,,,D,P98428_D,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,M,P98428,預製,,,,,E,P98428_E,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-80, ,"1"" S-80",4.55,M,P76202,預製,18,,1.2,1.2,-,P76202_-,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-80, ,"1"" S-80",4.55,M,P76202,預製,,,,,A,P76202_A,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-80, ,"1"" S-80",4.55,M,P76202,預製,,,,,B,P76202_B,1.2,6,-6,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-80, ,"1"" S-80",4.55,M,P76202,預製,,,,,D,P76202_D,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,1, ,S-80, ,"1"" S-80",4.55,M,P76202,預製,,,,,E,P76202_E,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,M,P104959,預製,48,,0.2,0.2,-,P104959_-,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,M,P104959,預製,,,,,A,P104959_A,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,M,P104959,預製,,,,,B,P104959_B,0.2,6,-6,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,M,P104959,預製,,,,,D,P104959_D,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-160, ,"3/4"" S-160",5.56,M,P104959,預製,,,,,E,P104959_E,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P76177,預製,6,,0.2,0.2,-,P76177_-,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P76177,預製,,,,,A,P76177_A,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P76177,預製,,,,,B,P76177_B,0.2,6,-6,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P76177,預製,,,,,D,P76177_D,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.75, ,S-80, ,"3/4"" S-80",3.91,M,P76177,預製,,,,,E,P76177_E,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P76153,預製,6,,0.8,0.8,-,P76153_-,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P76153,預製,,,,,A,P76153_A,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P76153,預製,,,,,B,P76153_B,0.8,6,-6,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P76153,預製,,,,,D,P76153_D,0,0,0,0,0,0,0,0
碳鋼,102,PIPE SMLS PE CS A106-B  ASME  NACE,0.5, ,S-80, ,"1/2"" S-80",3.73,M,P76153,預製,,,,,E,P76153_E,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P48804,預製,1,,1,1,-,P48804_-,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P48804,預製,,,,,A,P48804_A,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P48804,預製,,,,,B,P48804_B,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P48804,預製,,,,,D,P48804_D,1,1,0,1,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=100MM(4"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P48804,預製,,,,,E,P48804_E,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",1.5, ,S-80, ,"1-1/2"" S-80",5.08,PC,P38041,預製,1,,1,1,-,P38041_-,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",1.5, ,S-80, ,"1-1/2"" S-80",5.08,PC,P38041,預製,,,,,A,P38041_A,1,1,0,1,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",1.5, ,S-80, ,"1-1/2"" S-80",5.08,PC,P38041,預製,,,,,B,P38041_B,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",1.5, ,S-80, ,"1-1/2"" S-80",5.08,PC,P38041,預製,,,,,D,P38041_D,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",1.5, ,S-80, ,"1-1/2"" S-80",5.08,PC,P38041,預製,,,,,E,P38041_E,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P08425,預製,95,,37,36,-,P08425_-,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P08425,預製,,,,,A,P08425_A,13,13,1,14,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P08425,預製,,,,,B,P08425_B,3,3,0,3,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P08425,預製,,,,,D,P08425_D,20,20,0,20,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS PE/ TE CS A106-B L=75MM (3"") ASME   ",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P08425,預製,,,,,E,P08425_E,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P55325,預製,6,,5,5,-,P55325_-,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P55325,預製,,,,,A,P55325_A,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P55325,預製,,,,,B,P55325_B,5,5,0,5,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P55325,預製,,,,,D,P55325_D,0,0,0,0,0,0,0,0
碳鋼,121,"PIPE NIPPLE SMLS TBE CS A106-B L=75MM (3"") ASME  NACE",0.75, ,S-80, ,"3/4"" S-80",3.91,PC,P55325,預製,,,,,E,P55325_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1.5, , , ,"1-1/2""",3.91,PC,N00369,預製,17,,7,7,-,N00369_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1.5, , , ,"1-1/2""",3.91,PC,N00369,預製,,,,,A,N00369_A,7,7,0,7,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1.5, , , ,"1-1/2""",3.91,PC,N00369,預製,,,,,B,N00369_B,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1.5, , , ,"1-1/2""",3.91,PC,N00369,預製,,,,,D,N00369_D,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1.5, , , ,"1-1/2""",3.91,PC,N00369,預製,,,,,E,N00369_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1, , , ,"1""",3.91,PC,N00368,預製,48,,22,22,-,N00368_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1, , , ,"1""",3.91,PC,N00368,預製,,,,,A,N00368_A,13,13,0,13,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1, , , ,"1""",3.91,PC,N00368,預製,,,,,B,N00368_B,6,6,0,6,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1, , , ,"1""",3.91,PC,N00368,預製,,,,,D,N00368_D,3,3,0,3,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,1, , , ,"1""",3.91,PC,N00368,預製,,,,,E,N00368_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.75, , , ,"3/4""",3.91,PC,N00367,預製,4,,3,3,-,N00367_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.75, , , ,"3/4""",3.91,PC,N00367,預製,,,,,A,N00367_A,1,1,0,1,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.75, , , ,"3/4""",3.91,PC,N00367,預製,,,,,B,N00367_B,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.75, , , ,"3/4""",3.91,PC,N00367,預製,,,,,D,N00367_D,2,2,-1,1,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.75, , , ,"3/4""",3.91,PC,N00367,預製,,,,,E,N00367_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",3.91,PC,N00366,預製,20,,3,3,-,N00366_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",3.91,PC,N00366,預製,,,,,A,N00366_A,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",3.91,PC,N00366,預製,,,,,B,N00366_B,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",3.91,PC,N00366,預製,,,,,D,N00366_D,3,3,0,3,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",3.91,PC,N00366,預製,,,,,E,N00366_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME  NACE,1.5, , , ,"1-1/2""",3.91,PC,N195579,預製,1,,1,1,-,N195579_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME  NACE,1.5, , , ,"1-1/2""",3.91,PC,N195579,預製,,,,,A,N195579_A,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME  NACE,1.5, , , ,"1-1/2""",3.91,PC,N195579,預製,,,,,B,N195579_B,1,1,0,1,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME  NACE,1.5, , , ,"1-1/2""",3.91,PC,N195579,預製,,,,,D,N195579_D,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW CL3000 SW CS A105  ASME  NACE,1.5, , , ,"1-1/2""",3.91,PC,N195579,預製,,,,,E,N195579_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,8, ,S-80, ,"8"" S-80",12.7,PC,N03198,預製,6,,4,4,-,N03198_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,8, ,S-80, ,"8"" S-80",12.7,PC,N03198,預製,,,,,A,N03198_A,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,8, ,S-80, ,"8"" S-80",12.7,PC,N03198,預製,,,,,B,N03198_B,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,8, ,S-80, ,"8"" S-80",12.7,PC,N03198,預製,,,,,D,N03198_D,4,4,-3,0,0,0,0,1
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,8, ,S-80, ,"8"" S-80",12.7,PC,N03198,預製,,,,,E,N03198_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N03235,預製,12,,4,4,-,N03235_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N03235,預製,,,,,A,N03235_A,0,0,0,0,0,2,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N03235,預製,,,,,B,N03235_B,2,2,0,0,0,1,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N03235,預製,,,,,D,N03235_D,2,2,0,0,0,0,0,1
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,6, ,S-40, ,"6"" S-40",7.11,PC,N03235,預製,,,,,E,N03235_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,N03237,預製,8,,5,5,-,N03237_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,N03237,預製,,,,,A,N03237_A,2,2,-2,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,N03237,預製,,,,,B,N03237_B,3,3,-3,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,N03237,預製,,,,,D,N03237_D,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,4, ,S-40, ,"4"" S-40",6.02,PC,N03237,預製,,,,,E,N03237_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N03238,預製,11,,4,4,-,N03238_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N03238,預製,,,,,A,N03238_A,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N03238,預製,,,,,B,N03238_B,0,0,0,0,0,4,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N03238,預製,,,,,D,N03238_D,4,4,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,3, ,S-40, ,"3"" S-40",5.49,PC,N03238,預製,,,,,E,N03238_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,N03204N03234,預製,17,,7,7,-,N03204N03234_-,17,17,-15,2,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,N03204N03234,預製,,,,,A,N03204N03234_A,5,5,0,5,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,N03204N03234,預製,,,,,B,N03204N03234_B,2,2,-2,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,N03204N03234,預製,,,,,D,N03204N03234_D,,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME   ,2, ,S-80, ,"2"" S-80",5.54,PC,N03204N03234,預製,,,,,E,N03204N03234_E,,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-160, ,"6"" S-160",18.26,PC,N48090,預製,2,,2,2,-,N48090_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-160, ,"6"" S-160",18.26,PC,N48090,預製,,,,,A,N48090_A,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-160, ,"6"" S-160",18.26,PC,N48090,預製,,,,,B,N48090_B,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-160, ,"6"" S-160",18.26,PC,N48090,預製,,,,,D,N48090_D,2,2,-2,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-160, ,"6"" S-160",18.26,PC,N48090,預製,,,,,E,N48090_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-40, ,"6"" S-40",7.11,PC,N214200,預製,5,,2,2,-,N214200_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-40, ,"6"" S-40",7.11,PC,N214200,預製,,,,,A,N214200_A,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-40, ,"6"" S-40",7.11,PC,N214200,預製,,,,,B,N214200_B,2,2,-2,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-40, ,"6"" S-40",7.11,PC,N214200,預製,,,,,D,N214200_D,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,6, ,S-40, ,"6"" S-40",7.11,PC,N214200,預製,,,,,E,N214200_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,4, ,S-120, ,"4"" S-120",11.13,PC,N147272,預製,2,,2,2,-,N147272_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,4, ,S-120, ,"4"" S-120",11.13,PC,N147272,預製,,,,,A,N147272_A,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,4, ,S-120, ,"4"" S-120",11.13,PC,N147272,預製,,,,,B,N147272_B,2,2,-2,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,4, ,S-120, ,"4"" S-120",11.13,PC,N147272,預製,,,,,D,N147272_D,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,4, ,S-120, ,"4"" S-120",11.13,PC,N147272,預製,,,,,E,N147272_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,4, ,S-40, ,"4"" S-40",6.02,PC,N214158,預製,5,,2,2,-,N214158_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,4, ,S-40, ,"4"" S-40",6.02,PC,N214158,預製,,,,,A,N214158_A,0,0,0,0,0,2,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,4, ,S-40, ,"4"" S-40",6.02,PC,N214158,預製,,,,,B,N214158_B,2,2,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,4, ,S-40, ,"4"" S-40",6.02,PC,N214158,預製,,,,,D,N214158_D,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,4, ,S-40, ,"4"" S-40",6.02,PC,N214158,預製,,,,,E,N214158_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,N121689,預製,3,,3,3,-,N121689_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,N121689,預製,,,,,A,N121689_A,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,N121689,預製,,,,,B,N121689_B,3,3,-2,1,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,N121689,預製,,,,,D,N121689_D,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,2, ,S-160, ,"2"" S-160",8.74,PC,N121689,預製,,,,,E,N121689_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,2, ,S-80, ,"2"" S-80",5.54,PC,N119063,預製,5,,2,2,-,N119063_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,2, ,S-80, ,"2"" S-80",5.54,PC,N119063,預製,,,,,A,N119063_A,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,2, ,S-80, ,"2"" S-80",5.54,PC,N119063,預製,,,,,B,N119063_B,2,2,0,2,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,2, ,S-80, ,"2"" S-80",5.54,PC,N119063,預製,,,,,D,N119063_D,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,2, ,S-80, ,"2"" S-80",5.54,PC,N119063,預製,,,,,E,N119063_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N89655,預製,1,,1,1,-,N89655_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N89655,預製,,,,,A,N89655_A,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N89655,預製,,,,,B,N89655_B,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N89655,預製,,,,,D,N89655_D,1,1,0,1,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,1, ,S-160, ,"1"" S-160",6.35,PC,N89655,預製,,,,,E,N89655_E,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,0.75, ,XXS, ,"3/4"" XXS",7.82,PC,N103553,預製,1,,1,1,-,N103553_-,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,0.75, ,XXS, ,"3/4"" XXS",7.82,PC,N103553,預製,,,,,A,N103553_A,0,0,0,0,0,0,0,0
碳鋼,301,45 ELBOW SMLS BW CS A234-WPB  ASME  NACE,0.75, ,XXS, ,"3/4"" XXS",7.82,PC,N103553,預製,,,,,B,N103553_B,1,1,-1,0,0,0,0,0
