管線材質,ORDER_SEQ,Short_desc,SIZE1,SIZE2,SCH1,SCH2,SIZE_LAYOUT,厚度,UNIT,IDENT_CODE,中文說明,用料時機,採購量,可領用量,合計,合計2,項目,設計需求,採購需求,缺料狀況,7月2日,7月9日,7月10日,7月11日,8月15日,8月22日,8月24日,重組
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,8,4,S-40,S-40,"8"" S-40 X 4"" S-40",7.82,PC,R25994,三通+OLET,預製,,,,,B,0,0,0,0,0,2,0,0,0,0,R25994_B
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,8,4,S-40,S-40,"8"" S-40 X 4"" S-40",7.82,PC,R25994,三通+OLET,預製,,,,,D,4,4,0,0,0,0,0,2,0,0,R25994_D
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,8,4,S-40,S-40,"8"" S-40 X 4"" S-40",7.82,PC,R25994,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R25994_E
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,6,4,S-40,S-40,"6"" S-40 X 4"" S-40",7.82,PC,R25992,三通+OLET,預製,11,,1,1,-,0,0,0,0,0,1,0,0,0,0,R25992_-
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,6,4,S-40,S-40,"6"" S-40 X 4"" S-40",7.82,PC,R25992,三通+OLET,預製,,,,,A,1,1,0,0,0,0,0,0,0,0,R25992_A
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,6,4,S-40,S-40,"6"" S-40 X 4"" S-40",7.82,PC,R25992,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R25992_B
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,6,4,S-40,S-40,"6"" S-40 X 4"" S-40",7.82,PC,R25992,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R25992_D
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,6,4,S-40,S-40,"6"" S-40 X 4"" S-40",7.82,PC,R25992,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R25992_E
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,4,2,S-40,S-80,"4"" S-40 X 2"" S-80",7.82,PC,R26196,三通+OLET,預製,19,,17,17,-,0,0,0,0,0,16,0,0,0,0,R26196_-
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,4,2,S-40,S-80,"4"" S-40 X 2"" S-80",7.82,PC,R26196,三通+OLET,預製,,,,,A,16,16,0,0,0,0,0,0,0,0,R26196_A
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,4,2,S-40,S-80,"4"" S-40 X 2"" S-80",7.82,PC,R26196,三通+OLET,預製,,,,,B,0,0,0,0,0,1,0,0,0,0,R26196_B
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,4,2,S-40,S-80,"4"" S-40 X 2"" S-80",7.82,PC,R26196,三通+OLET,預製,,,,,D,1,1,0,0,0,0,0,0,0,0,R26196_D
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,4,2,S-40,S-80,"4"" S-40 X 2"" S-80",7.82,PC,R26196,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R26196_E
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,3,1.5,S-40,S-80,"3"" S-40 X 1-1/2"" S-80",7.82,PC,R26193,三通+OLET,預製,11,,1,1,-,0,0,0,0,0,0,0,0,0,0,R26193_-
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,3,1.5,S-40,S-80,"3"" S-40 X 1-1/2"" S-80",7.82,PC,R26193,三通+OLET,預製,,,,,A,1,1,-1,0,0,0,0,0,0,0,R26193_A
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,3,1.5,S-40,S-80,"3"" S-40 X 1-1/2"" S-80",7.82,PC,R26193,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R26193_B
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,3,1.5,S-40,S-80,"3"" S-40 X 1-1/2"" S-80",7.82,PC,R26193,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R26193_D
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,3,1.5,S-40,S-80,"3"" S-40 X 1-1/2"" S-80",7.82,PC,R26193,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R26193_E
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,2,1.5,S-80,S-80,"2"" S-80 X 1-1/2"" S-80",7.82,PC,R25546,三通+OLET,預製,2,,1,1,-,0,0,0,0,0,0,0,0,0,0,R25546_-
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,2,1.5,S-80,S-80,"2"" S-80 X 1-1/2"" S-80",7.82,PC,R25546,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R25546_A
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,2,1.5,S-80,S-80,"2"" S-80 X 1-1/2"" S-80",7.82,PC,R25546,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R25546_B
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,2,1.5,S-80,S-80,"2"" S-80 X 1-1/2"" S-80",7.82,PC,R25546,三通+OLET,預製,,,,,D,1,1,0,1,0,0,0,0,0,0,R25546_D
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,2,1.5,S-80,S-80,"2"" S-80 X 1-1/2"" S-80",7.82,PC,R25546,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R25546_E
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,2,1,S-80,S-80,"2"" S-80 X 1"" S-80",7.82,PC,R25544,三通+OLET,預製,10,,2,2,-,0,0,0,0,0,0,0,0,0,0,R25544_-
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,2,1,S-80,S-80,"2"" S-80 X 1"" S-80",7.82,PC,R25544,三通+OLET,預製,,,,,A,2,2,0,2,0,0,0,0,0,0,R25544_A
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,2,1,S-80,S-80,"2"" S-80 X 1"" S-80",7.82,PC,R25544,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R25544_B
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,2,1,S-80,S-80,"2"" S-80 X 1"" S-80",7.82,PC,R25544,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R25544_D
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME   ,2,1,S-80,S-80,"2"" S-80 X 1"" S-80",7.82,PC,R25544,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R25544_E
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE,6,4,S-160,S-120,"6"" S-160 X 4"" S-120",7.82,PC,R855390,三通+OLET,預製,1,,1,1,-,0,0,0,0,0,0,0,0,0,1,R855390_-
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE,6,4,S-160,S-120,"6"" S-160 X 4"" S-120",7.82,PC,R855390,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R855390_A
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE,6,4,S-160,S-120,"6"" S-160 X 4"" S-120",7.82,PC,R855390,三通+OLET,預製,,,,,B,1,1,0,0,0,0,0,0,0,0,R855390_B
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE,6,4,S-160,S-120,"6"" S-160 X 4"" S-120",7.82,PC,R855390,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R855390_D
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE,6,4,S-160,S-120,"6"" S-160 X 4"" S-120",7.82,PC,R855390,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R855390_E
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE,1,0.75,S-160,S-160,"1"" S-160 X 3/4"" S-160",7.82,PC,R441276,三通+OLET,預製,3,,3,3,-,0,0,0,0,0,0,0,0,0,0,R441276_-
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE,1,0.75,S-160,S-160,"1"" S-160 X 3/4"" S-160",7.82,PC,R441276,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R441276_A
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE,1,0.75,S-160,S-160,"1"" S-160 X 3/4"" S-160",7.82,PC,R441276,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,R441276_B
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE,1,0.75,S-160,S-160,"1"" S-160 X 3/4"" S-160",7.82,PC,R441276,三通+OLET,預製,,,,,D,3,3,0,0,0,0,0,3,0,0,R441276_D
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE,1,0.75,S-160,S-160,"1"" S-160 X 3/4"" S-160",7.82,PC,R441276,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R441276_E
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C),8,4,S-140,S-120,"8"" S-140 X 4"" S-120",7.82,PC,R752682,三通+OLET,預製,1,,1,1,-,0,0,0,0,0,0,0,0,0,1,R752682_-
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C),8,4,S-140,S-120,"8"" S-140 X 4"" S-120",7.82,PC,R752682,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R752682_A
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C),8,4,S-140,S-120,"8"" S-140 X 4"" S-120",7.82,PC,R752682,三通+OLET,預製,,,,,B,1,1,0,0,0,0,0,0,0,0,R752682_B
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C),8,4,S-140,S-120,"8"" S-140 X 4"" S-120",7.82,PC,R752682,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R752682_D
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C),8,4,S-140,S-120,"8"" S-140 X 4"" S-120",7.82,PC,R752682,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R752682_E
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C),8,6,S-140,S-160,"8"" S-140 X 6"" S-160",7.82,PC,R458994,三通+OLET,預製,1,,1,1,-,0,0,0,0,0,0,0,0,0,1,R458994_-
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C),8,6,S-140,S-160,"8"" S-140 X 6"" S-160",7.82,PC,R458994,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,R458994_A
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C),8,6,S-140,S-160,"8"" S-140 X 6"" S-160",7.82,PC,R458994,三通+OLET,預製,,,,,B,1,1,0,0,0,0,0,0,0,0,R458994_B
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C),8,6,S-140,S-160,"8"" S-140 X 6"" S-160",7.82,PC,R458994,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,R458994_D
碳鋼,312,REDU. TEE SMLS BW CS A234-WPB  ASME  NACE(IMPACT TEST at -1 DEG. C),8,6,S-140,S-160,"8"" S-140 X 6"" S-160",7.82,PC,R458994,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,R458994_E
碳鋼,321,HALF COUPLING CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",7.82,PC,S00166,半接頭,預製,22,,15,15,-,0,0,0,0,0,0,0,0,0,0,S00166_-
碳鋼,321,HALF COUPLING CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",7.82,PC,S00166,半接頭,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S00166_A
碳鋼,321,HALF COUPLING CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",7.82,PC,S00166,半接頭,預製,,,,,B,9,9,0,9,0,0,0,0,0,0,S00166_B
碳鋼,321,HALF COUPLING CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",7.82,PC,S00166,半接頭,預製,,,,,D,6,6,0,6,0,0,0,0,0,0,S00166_D
碳鋼,321,HALF COUPLING CL3000 SW CS A105  ASME   ,0.5, , , ,"1/2""",7.82,PC,S00166,半接頭,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S00166_E
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,0.75, , ,"8"" X 3/4""",7.82,PC,S07382,三通+OLET,預製,17,,8,8,-,0,0,0,0,0,0,0,0,0,0,S07382_-
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,0.75, , ,"8"" X 3/4""",7.82,PC,S07382,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S07382_A
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,0.75, , ,"8"" X 3/4""",7.82,PC,S07382,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S07382_B
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,0.75, , ,"8"" X 3/4""",7.82,PC,S07382,三通+OLET,預製,,,,,D,8,8,0,8,0,0,0,0,0,0,S07382_D
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,0.75, , ,"8"" X 3/4""",7.82,PC,S07382,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S07382_E
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,1.5, , ,"8"" X 1-1/2""",7.82,PC,S07380,三通+OLET,預製,4,,2,2,-,0,0,0,0,0,0,0,0,0,0,S07380_-
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,1.5, , ,"8"" X 1-1/2""",7.82,PC,S07380,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S07380_A
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,1.5, , ,"8"" X 1-1/2""",7.82,PC,S07380,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S07380_B
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,1.5, , ,"8"" X 1-1/2""",7.82,PC,S07380,三通+OLET,預製,,,,,D,2,2,-2,0,0,0,0,0,0,0,S07380_D
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,1.5, , ,"8"" X 1-1/2""",7.82,PC,S07380,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S07380_E
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,1, , ,"8"" X 1""",7.82,PC,S07381,三通+OLET,預製,17,,6,6,-,0,0,0,0,0,0,0,0,0,0,S07381_-
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,1, , ,"8"" X 1""",7.82,PC,S07381,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S07381_A
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,1, , ,"8"" X 1""",7.82,PC,S07381,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S07381_B
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,1, , ,"8"" X 1""",7.82,PC,S07381,三通+OLET,預製,,,,,D,6,6,0,0,0,0,0,0,6,0,S07381_D
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,8,1, , ,"8"" X 1""",7.82,PC,S07381,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S07381_E
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,0.75, , ,"6"" X 3/4""",7.82,PC,S07387,三通+OLET,預製,22,,8,8,-,0,0,0,0,0,0,0,0,0,0,S07387_-
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,0.75, , ,"6"" X 3/4""",7.82,PC,S07387,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S07387_A
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,0.75, , ,"6"" X 3/4""",7.82,PC,S07387,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S07387_B
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,0.75, , ,"6"" X 3/4""",7.82,PC,S07387,三通+OLET,預製,,,,,D,8,8,0,8,0,0,0,0,0,0,S07387_D
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,0.75, , ,"6"" X 3/4""",7.82,PC,S07387,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S07387_E
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,1.5, , ,"6"" X 1-1/2""",7.82,PC,S07385,三通+OLET,預製,11,,1,1,-,0,0,0,0,0,0,0,0,0,0,S07385_-
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,1.5, , ,"6"" X 1-1/2""",7.82,PC,S07385,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S07385_A
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,1.5, , ,"6"" X 1-1/2""",7.82,PC,S07385,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S07385_B
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,1.5, , ,"6"" X 1-1/2""",7.82,PC,S07385,三通+OLET,預製,,,,,D,1,1,0,1,0,0,0,0,0,0,S07385_D
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,1.5, , ,"6"" X 1-1/2""",7.82,PC,S07385,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S07385_E
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,1, , ,"6"" X 1""",7.82,PC,S07386,三通+OLET,預製,23,,4,4,-,0,0,0,0,0,0,0,0,0,0,S07386_-
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,1, , ,"6"" X 1""",7.82,PC,S07386,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S07386_A
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,1, , ,"6"" X 1""",7.82,PC,S07386,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S07386_B
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,1, , ,"6"" X 1""",7.82,PC,S07386,三通+OLET,預製,,,,,D,4,4,0,4,0,0,0,0,0,0,S07386_D
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,6,1, , ,"6"" X 1""",7.82,PC,S07386,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S07386_E
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,0.75, , ,"4"" X 3/4""",7.82,PC,S07397,三通+OLET,預製,14,,7,7,-,0,0,0,0,0,0,0,0,0,0,S07397_-
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,0.75, , ,"4"" X 3/4""",7.82,PC,S07397,三通+OLET,預製,,,,,A,2,2,0,2,0,0,0,0,0,0,S07397_A
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,0.75, , ,"4"" X 3/4""",7.82,PC,S07397,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S07397_B
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,0.75, , ,"4"" X 3/4""",7.82,PC,S07397,三通+OLET,預製,,,,,D,5,5,0,5,0,0,0,0,0,0,S07397_D
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,0.75, , ,"4"" X 3/4""",7.82,PC,S07397,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S07397_E
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,1.5, , ,"4"" X 1-1/2""",7.82,PC,S07395,三通+OLET,預製,5,,3,3,-,0,0,0,0,0,0,0,0,0,0,S07395_-
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,1.5, , ,"4"" X 1-1/2""",7.82,PC,S07395,三通+OLET,預製,,,,,A,2,2,0,2,0,0,0,0,0,0,S07395_A
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,1.5, , ,"4"" X 1-1/2""",7.82,PC,S07395,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S07395_B
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,1.5, , ,"4"" X 1-1/2""",7.82,PC,S07395,三通+OLET,預製,,,,,D,1,1,0,1,0,0,0,0,0,0,S07395_D
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,1.5, , ,"4"" X 1-1/2""",7.82,PC,S07395,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S07395_E
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,1, , ,"4"" X 1""",7.82,PC,S07396,三通+OLET,預製,9,,3,3,-,0,0,0,0,0,0,0,0,0,0,S07396_-
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,1, , ,"4"" X 1""",7.82,PC,S07396,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S07396_A
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,1, , ,"4"" X 1""",7.82,PC,S07396,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S07396_B
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,1, , ,"4"" X 1""",7.82,PC,S07396,三通+OLET,預製,,,,,D,3,3,0,3,0,0,0,0,0,0,S07396_D
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,4,1, , ,"4"" X 1""",7.82,PC,S07396,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S07396_E
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,3,0.75, , ,"3"" X 3/4""",7.82,PC,S07402,三通+OLET,預製,33,,20,20,-,0,0,0,0,0,0,0,0,0,0,S07402_-
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,3,0.75, , ,"3"" X 3/4""",7.82,PC,S07402,三通+OLET,預製,,,,,A,9,9,0,9,0,0,0,0,0,0,S07402_A
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,3,0.75, , ,"3"" X 3/4""",7.82,PC,S07402,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S07402_B
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,3,0.75, , ,"3"" X 3/4""",7.82,PC,S07402,三通+OLET,預製,,,,,D,11,11,0,11,0,0,0,0,0,0,S07402_D
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,3,0.75, , ,"3"" X 3/4""",7.82,PC,S07402,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S07402_E
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,3,1, , ,"3"" X 1""",7.82,PC,S07401,三通+OLET,預製,20,,6,6,-,0,0,0,0,0,0,0,0,0,0,S07401_-
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,3,1, , ,"3"" X 1""",7.82,PC,S07401,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S07401_A
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,3,1, , ,"3"" X 1""",7.82,PC,S07401,三通+OLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,S07401_B
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,3,1, , ,"3"" X 1""",7.82,PC,S07401,三通+OLET,預製,,,,,D,6,6,0,6,0,0,0,0,0,0,S07401_D
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,3,1, , ,"3"" X 1""",7.82,PC,S07401,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S07401_E
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,2,0.75, , ,"2"" X 3/4""",7.82,PC,S07411,三通+OLET,預製,30,,3,3,-,0,0,0,0,0,0,0,0,0,0,S07411_-
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,2,0.75, , ,"2"" X 3/4""",7.82,PC,S07411,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S07411_A
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,2,0.75, , ,"2"" X 3/4""",7.82,PC,S07411,三通+OLET,預製,,,,,B,1,1,0,1,0,0,0,0,0,0,S07411_B
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,2,0.75, , ,"2"" X 3/4""",7.82,PC,S07411,三通+OLET,預製,,,,,D,2,2,0,2,0,0,0,0,0,0,S07411_D
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS   ,2,0.75, , ,"2"" X 3/4""",7.82,PC,S07411,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S07411_E
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS  NACE,2,0.75, , ,"2"" X 3/4""",7.82,PC,S297972,三通+OLET,預製,6,,5,5,-,0,0,0,0,0,0,0,0,0,0,S297972_-
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS  NACE,2,0.75, , ,"2"" X 3/4""",7.82,PC,S297972,三通+OLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,S297972_A
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS  NACE,2,0.75, , ,"2"" X 3/4""",7.82,PC,S297972,三通+OLET,預製,,,,,B,5,5,0,5,0,0,0,0,0,0,S297972_B
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS  NACE,2,0.75, , ,"2"" X 3/4""",7.82,PC,S297972,三通+OLET,預製,,,,,D,0,0,0,0,0,0,0,0,0,0,S297972_D
碳鋼,331,SOCKOLET CL3000 SW CS A105  MSS  NACE,2,0.75, , ,"2"" X 3/4""",7.82,PC,S297972,三通+OLET,預製,,,,,E,0,0,0,0,0,0,0,0,0,0,S297972_E
碳鋼,331,THREDOLET CL3000 FNPT CS A105  MSS   ,6,0.75, , ,"6"" X 3/4""",7.82,PC,N06732,THREDOLET,預製,0,,1,1,-,0,0,0,0,0,0,0,0,0,0,N06732_-
碳鋼,331,THREDOLET CL3000 FNPT CS A105  MSS   ,6,0.75, , ,"6"" X 3/4""",7.82,PC,N06732,THREDOLET,預製,,,,,A,0,0,0,0,0,0,0,0,0,0,N06732_A
碳鋼,331,THREDOLET CL3000 FNPT CS A105  MSS   ,6,0.75, , ,"6"" X 3/4""",7.82,PC,N06732,THREDOLET,預製,,,,,B,0,0,0,0,0,0,0,0,0,0,N06732_B
碳鋼,331,THREDOLET CL3000 FNPT CS A105  MSS   ,6,0.75, , ,"6"" X 3/4""",7.82,PC,N06732,THREDOLET,預製,,,,,D,1,1,-1,0,0,0,0,0,0,0,N06732_D
